,location,bhk,total_area,bath,balcony,price,price_per_sqft
9402,other,2,620.0,1.0,1.0,125000.0,201.61290322580646
9403,other,4,4428.0,4.0,2.0,1275000.0,287.94037940379405
9404,other,2,1301.0,2.0,2.0,275000.0,211.37586471944658
9405,other,1,650.0,1.0,0.0,150000.0,230.76923076923077
9406,other,3,1500.0,2.0,2.0,449950.0,299.96666666666664
9407,other,4,2700.0,6.0,1.0,3375000.0,1250.0
9408,other,4,1350.0,4.0,2.0,725000.0,537.0370370370371
9409,other,1,910.0,1.0,1.0,210000.0,230.76923076923077
9410,other,3,1250.0,3.0,2.0,195000.0,156.0
9411,other,3,2000.0,3.0,2.0,425000.0,212.5
9412,other,4,4800.0,4.0,0.0,3500000.0,729.1666666666666
9413,other,1,532.0,1.0,1.0,112449.99999999999,211.3721804511278
9414,other,3,1060.0,3.0,1.0,310000.0,292.45283018867923
9415,other,2,902.0,2.0,2.0,210000.0,232.8159645232816
9417,other,2,1550.0,2.0,3.0,800000.0,516.1290322580645
9418,other,3,1374.0,2.0,2.0,350000.0,254.7307132459971
9419,other,4,2145.0,4.0,1.0,625000.0,291.3752913752914
9420,other,2,1080.0,2.0,1.0,275000.0,254.62962962962962
9421,other,2,1000.0,2.0,1.0,400000.0,400.0
9422,other,2,1240.0,2.0,2.0,263000.0,212.09677419354838
9423,other,3,1500.0,2.0,0.0,485000.0,323.3333333333333
9424,other,3,1865.0,4.0,2.0,700000.0,375.33512064343165
9425,other,2,1200.0,2.0,2.0,245000.0,204.16666666666666
9426,other,4,3500.0,4.0,2.0,1225000.0,350.0
9427,other,2,1203.0,2.0,1.0,299300.0,248.79467996674978
9428,other,3,1600.0,3.0,2.0,380000.0,237.5
9429,other,2,815.0,3.0,2.0,800000.0,981.5950920245399
9430,other,2,1134.0,2.0,1.0,200000.0,176.3668430335097
9431,other,3,1320.0,2.0,2.0,365000.0,276.5151515151515
9432,other,6,2150.0,6.0,3.0,1025000.0,476.74418604651163
9433,other,2,1100.0,2.0,2.0,280500.0,255.0
9435,other,5,2400.0,5.0,2.0,600000.0,250.0
9436,other,4,1200.0,4.0,2.0,1500000.0,1250.0
9437,other,2,675.0,3.0,1.0,260000.0,385.18518518518516
9438,other,3,1801.0,3.0,2.0,695000.0,385.8967240421988
9439,other,3,1350.0,2.0,2.0,325000.0,240.74074074074073
9440,other,4,2990.0,4.0,1.0,1620000.0,541.8060200668897
9441,other,2,2400.0,2.0,1.0,800000.0,333.3333333333333
9442,other,3,1250.0,3.0,2.0,200000.0,160.0
9443,other,2,1150.0,2.0,1.0,375000.0,326.0869565217391
9444,other,3,1200.0,3.0,2.0,825000.0,687.5
9445,other,3,1400.0,2.0,2.0,310000.0,221.42857142857142
9446,other,3,1488.0,2.0,3.0,300000.0,201.61290322580646
9448,other,9,4500.0,9.0,1.0,830000.0,184.44444444444446
9449,other,3,1853.0,3.0,2.0,410000.0,221.2628170534269
9450,other,2,861.0,2.0,1.0,175000.0,203.2520325203252
9451,other,2,1256.0,2.0,1.0,314000.0,250.0
9452,other,3,1390.0,2.0,2.0,400000.0,287.76978417266184
9453,other,3,1550.0,2.0,1.0,450000.0,290.3225806451613
9455,other,3,1310.0,2.0,1.0,189150.0,144.38931297709922
9456,other,3,2350.0,3.0,2.0,2000000.0,851.063829787234
9457,other,4,2400.0,4.0,1.0,2500000.0,1041.6666666666667
9458,other,2,1080.0,2.0,2.0,195000.0,180.55555555555554
9459,other,4,1500.0,4.0,0.0,550000.0,366.6666666666667
9460,other,3,1531.0,3.0,2.0,360000.0,235.14043109079034
9461,other,3,1839.0,3.0,3.0,825000.0,448.6133768352365
9462,other,4,4200.0,4.0,1.0,3800000.0,904.7619047619048
9463,other,2,1200.0,2.0,2.0,275000.0,229.16666666666666
9464,other,2,900.0,2.0,1.0,350000.0,388.8888888888889
9467,other,4,1200.0,6.0,3.0,350000.0,291.6666666666667
9468,other,3,1500.0,3.0,2.0,745000.0,496.6666666666667
9469,other,3,1650.0,2.0,1.0,260000.0,157.57575757575756
9470,other,2,1100.0,2.0,1.0,190000.0,172.72727272727272
9471,other,1,750.0,2.0,0.0,250000.0,333.3333333333333
9472,other,2,600.0,3.0,2.0,375000.0,625.0
9473,other,3,1605.0,2.0,3.0,425000.0,264.79750778816197
9474,other,2,1205.0,2.0,2.0,300000.0,248.96265560165975
9475,other,2,1200.0,3.0,1.0,230700.0,192.25
9476,other,1,1500.0,1.0,1.0,97500.0,65.0
9477,other,4,2360.0,4.0,2.0,3000000.0,1271.1864406779662
9478,other,2,1125.0,2.0,1.0,220000.0,195.55555555555554
9479,other,2,1200.0,2.0,0.0,350000.0,291.6666666666667
9480,other,2,1200.0,2.0,1.0,800000.0,666.6666666666666
9481,other,3,1904.0,3.0,3.0,775000.0,407.0378151260504
9482,other,3,2770.0,4.0,3.0,1575000.0,568.5920577617328
9483,other,1,813.0,1.0,1.0,195000.0,239.85239852398524
9484,other,4,3884.0,4.0,3.0,1200000.0,308.9598352214212
9485,other,4,4750.0,2.0,1.0,600000.0,126.3157894736842
9486,other,3,1630.0,2.0,2.0,488900.0,299.93865030674846
9487,other,2,1090.0,2.0,1.0,180000.0,165.13761467889907
9488,other,4,2425.0,4.0,3.0,865000.0,356.70103092783506
9489,other,2,1150.0,2.0,1.0,280000.0,243.47826086956522
9490,other,2,1141.0,2.0,2.0,245000.0,214.72392638036808
9491,other,2,936.0,2.0,2.0,215000.0,229.7008547008547
9492,other,2,1280.0,2.0,1.0,375000.0,292.96875
9493,other,1,735.0,1.0,1.0,375000.0,510.2040816326531
9494,other,1,500.0,1.0,0.0,120000.0,240.0
9495,other,2,1100.0,2.0,1.0,250000.0,227.27272727272728
9496,other,3,1200.0,4.0,0.0,725000.0,604.1666666666666
9497,other,2,1200.0,2.0,1.0,500000.0,416.6666666666667
9498,other,3,1200.0,3.0,1.0,800000.0,666.6666666666666
9499,other,3,1265.0,2.0,1.0,410000.0,324.1106719367589
9500,other,4,3200.0,5.0,1.0,750000.0,234.375
9501,other,2,1196.0,2.0,2.0,284050.0,237.5
9502,other,3,1850.0,3.0,3.0,490000.0,264.86486486486484
9504,other,4,2360.0,4.0,2.0,750000.0,317.79661016949154
9505,other,2,1030.0,2.0,1.0,386250.0,375.0
9506,other,2,1512.0,1.0,2.0,325050.0,214.98015873015873
9507,other,3,2000.0,3.0,2.0,800000.0,400.0
9508,other,3,1575.0,3.0,2.0,465000.0,295.23809523809524
9509,other,3,1300.0,2.0,2.0,350000.0,269.2307692307692
9510,other,2,975.0,2.0,2.0,250000.0,256.4102564102564
9511,other,2,1380.0,2.0,1.0,375000.0,271.7391304347826
9512,other,5,5800.0,5.0,1.0,400000.0,68.96551724137932
9513,other,2,1000.0,2.0,2.0,225000.0,225.0
9514,other,4,3000.0,5.0,2.0,500000.0,166.66666666666666
9515,other,2,1080.0,2.0,1.0,225000.0,208.33333333333334
9516,other,3,3100.0,3.0,3.0,1250000.0,403.2258064516129
9517,other,7,2100.0,7.0,0.0,2050000.0,976.1904761904761
9518,other,2,1190.0,2.0,2.0,500000.0,420.16806722689074
9519,other,3,1827.0,3.0,3.0,500000.0,273.6726874657909
9520,other,3,1500.0,3.0,3.0,475000.0,316.6666666666667
9521,other,2,1180.0,2.0,2.0,315000.0,266.9491525423729
9522,other,3,1300.0,3.0,2.0,235000.0,180.76923076923077
9524,other,3,1155.0,2.0,0.0,300000.0,259.7402597402597
9525,other,4,7000.0,5.0,1.0,10250000.0,1464.2857142857142
9526,other,3,1540.0,3.0,2.0,340000.0,220.7792207792208
9527,other,2,1206.0,2.0,3.0,192500.0,159.61857379767827
9528,other,3,1645.0,3.0,2.0,475000.0,288.7537993920973
9529,other,4,1200.0,4.0,2.0,850000.0,708.3333333333334
9530,other,4,1200.0,4.0,1.0,700000.0,583.3333333333334
9531,other,3,1200.0,2.0,1.0,275000.0,229.16666666666666
9532,other,2,1161.0,2.0,2.0,183450.0,158.01033591731266
9533,other,2,1097.0,2.0,3.0,325000.0,296.2625341841386
9534,other,4,2400.0,4.0,0.0,2750000.0,1145.8333333333333
9535,other,4,6600.0,4.0,1.0,4930000.0,746.969696969697
9536,other,4,1600.0,3.0,1.0,825000.0,515.625
9537,other,2,620.0,2.0,1.0,110000.0,177.41935483870967
9538,other,2,900.0,2.0,2.0,550000.0,611.1111111111111
9539,other,2,1200.0,2.0,1.0,625000.0,520.8333333333334
9540,other,2,1355.0,2.0,3.0,375000.0,276.7527675276753
9541,other,3,2000.0,3.0,2.0,425000.0,212.5
9542,other,4,7500.0,4.0,2.0,4500000.0,600.0
9543,other,2,1280.0,2.0,1.0,248750.0,194.3359375
9544,other,2,4200.0,1.0,2.0,800000.0,190.47619047619048
9545,other,4,1650.0,3.0,1.0,1500000.0,909.0909090909091
9546,other,4,4104.0,4.0,3.0,1800000.0,438.5964912280702
9548,other,2,1215.0,2.0,2.0,249250.0,205.1440329218107
9549,other,2,1076.0,2.0,2.0,260000.0,241.635687732342
9550,other,2,2080.0,2.0,1.0,750000.0,360.5769230769231
9551,other,2,1505.0,2.0,2.0,450000.0,299.0033222591362
9552,other,3,1200.0,3.0,3.0,478750.0,398.9583333333333
9553,other,3,1810.0,4.0,3.0,740000.0,408.83977900552486
9554,other,2,1250.0,2.0,3.0,195000.0,156.0
9555,other,3,1530.0,2.0,1.0,485000.0,316.9934640522876
9556,other,3,1500.0,3.0,2.0,350000.0,233.33333333333334
9557,other,4,2000.0,5.0,0.0,400000.0,200.0
9558,other,3,1410.0,2.0,2.0,225600.0,160.0
9559,other,3,2000.0,3.0,2.0,425000.0,212.5
9560,other,3,1500.0,2.0,1.0,650000.0,433.3333333333333
9561,other,3,1600.0,3.0,3.0,360000.0,225.0
9562,other,6,2100.0,6.0,2.0,355000.0,169.04761904761904
9563,other,3,2500.0,3.0,3.0,375000.0,150.0
9564,other,2,1400.0,2.0,2.0,400000.0,285.7142857142857
9566,other,3,1533.0,3.0,2.0,750000.0,489.23679060665364
9567,other,2,1100.0,2.0,2.0,190000.0,172.72727272727272
9568,other,4,3730.0,6.0,2.0,2250000.0,603.2171581769437
9569,other,8,2400.0,9.0,3.0,1750000.0,729.1666666666666
9570,other,2,745.0,2.0,0.0,250000.0,335.5704697986577
9571,other,3,1460.0,3.0,2.0,350000.0,239.72602739726028
9572,other,2,1355.0,2.0,1.0,475000.0,350.55350553505536
9573,other,1,833.0,1.0,1.0,245000.0,294.11764705882354
9575,other,5,1750.0,5.0,1.0,2250000.0,1285.7142857142858
9576,other,4,3250.0,5.0,1.0,4250000.0,1307.6923076923076
9577,other,2,1037.0,2.0,1.0,181400.0,174.92767598842815
9578,other,4,3000.0,5.0,1.0,1350000.0,450.0
9579,other,2,1220.0,2.0,2.0,340000.0,278.6885245901639
9580,other,4,3811.0,3.0,2.0,2375000.0,623.1960115455261
9581,other,3,1095.0,3.0,0.0,1075000.0,981.7351598173516
9582,other,3,1545.0,3.0,3.0,425000.0,275.0809061488673
9583,other,2,780.0,2.0,1.0,175000.0,224.35897435897436
9584,other,2,1350.0,2.0,1.0,550000.0,407.4074074074074
9585,other,2,1350.0,2.0,2.0,205000.0,151.85185185185185
9587,other,3,1200.0,2.0,1.0,340000.0,283.3333333333333
9589,other,2,1150.0,2.0,2.0,245000.0,213.04347826086956
9590,other,5,2000.0,4.0,2.0,900000.0,450.0
9594,other,2,1096.0,2.0,2.0,240000.0,218.97810218978103
9596,other,2,1094.0,2.0,1.0,220000.0,201.09689213893967
9597,other,2,1100.0,2.0,2.0,245000.0,222.72727272727272
9598,other,4,1280.0,4.0,1.0,575000.0,449.21875
9599,other,3,4470.0,3.0,1.0,3500000.0,782.9977628635347
9601,other,3,1200.0,3.0,0.0,425000.0,354.1666666666667
9602,other,2,1086.0,2.0,1.0,237500.0,218.69244935543279
9603,other,3,1655.0,3.0,2.0,775000.0,468.27794561933536
9604,other,2,1150.0,2.0,1.0,370000.0,321.7391304347826
9605,other,3,1440.0,3.0,2.0,329000.0,228.47222222222223
9606,other,3,1200.0,2.0,0.0,540000.0,450.0
9607,other,2,1200.0,2.0,2.0,375000.0,312.5
9608,other,3,1225.0,3.0,3.0,300000.0,244.89795918367346
9609,other,3,1550.0,2.0,1.0,300000.0,193.5483870967742
9610,other,3,1650.0,3.0,2.0,375000.0,227.27272727272728
9611,other,2,1113.0,2.0,2.0,230000.0,206.64869721473494
9612,other,2,1500.0,2.0,0.0,1015000.0,676.6666666666666
9614,other,3,1800.0,2.0,0.0,360000.0,200.0
9615,other,4,1350.0,4.0,2.0,425000.0,314.81481481481484
9616,other,9,4500.0,9.0,1.0,2500000.0,555.5555555555555
9617,other,2,935.0,2.0,1.0,163649.99999999997,175.0267379679144
9619,other,2,600.0,3.0,2.0,425000.0,708.3333333333334
9620,other,5,2500.0,5.0,2.0,600000.0,240.0
9622,other,3,1550.0,3.0,2.0,800000.0,516.1290322580645
9623,other,2,1140.0,2.0,2.0,260000.0,228.0701754385965
9624,other,2,1050.0,2.0,3.0,200000.0,190.47619047619048
9625,other,3,1705.0,2.0,1.0,1450000.0,850.4398826979473
9626,other,3,1758.0,3.0,2.0,475000.0,270.193401592719
9627,other,4,3179.0,5.0,3.0,1755000.0,552.0603963510538
9628,other,3,909.0,2.0,1.0,200000.0,220.02200220022002
9629,other,2,1200.0,3.0,0.0,425000.0,354.1666666666667
9630,other,2,1200.0,2.0,1.0,170000.0,141.66666666666666
9631,other,6,2400.0,6.0,2.0,2040000.0,850.0
9632,other,4,1800.0,5.0,2.0,2500000.0,1388.888888888889
9633,other,2,1290.0,1.0,0.0,1125000.0,872.0930232558139
9634,other,3,1800.0,3.0,3.0,700000.0,388.8888888888889
9635,other,2,1000.0,2.0,2.0,240000.0,240.0
9636,other,2,1095.0,2.0,2.0,192600.00000000003,175.89041095890414
9637,other,4,3900.0,4.0,1.0,1665000.0,426.9230769230769
9638,other,3,2400.0,4.0,2.0,1000000.0,416.6666666666667
9640,other,3,1645.0,3.0,2.0,437500.0,265.9574468085106
9641,other,4,1650.0,4.0,3.0,1600000.0,969.6969696969697
9642,other,2,1252.0,2.0,2.0,275000.0,219.6485623003195
9643,other,3,2600.0,3.0,2.0,700000.0,269.2307692307692
9644,other,2,950.0,2.0,1.0,300000.0,315.7894736842105
9645,other,4,2107.0,4.0,3.0,475000.0,225.4390128144281
9646,other,3,1450.0,3.0,3.0,340000.0,234.48275862068965
9647,other,3,2431.0,3.0,1.0,500000.0,205.67667626491155
9648,other,4,1200.0,4.0,2.0,1200000.0,1000.0
9650,other,2,1155.0,2.0,3.0,280000.0,242.42424242424244
9651,other,2,1450.0,2.0,3.0,313150.0,215.9655172413793
9652,other,3,1900.0,3.0,2.0,1025000.0,539.4736842105264
9653,other,2,1365.0,3.0,2.0,300000.0,219.78021978021977
9654,other,3,1402.0,2.0,2.0,425000.0,303.13837375178315
9656,other,3,1550.0,3.0,1.0,375000.0,241.93548387096774
9659,other,3,2100.0,3.0,2.0,1200000.0,571.4285714285714
9660,other,4,5000.0,4.0,2.0,1450000.0,290.0
9661,other,2,1804.0,2.0,1.0,1425000.0,789.9113082039911
9662,other,3,2000.0,3.0,2.0,425000.0,212.5
9663,other,2,1100.0,2.0,1.0,225000.0,204.54545454545453
9664,other,3,1200.0,3.0,0.0,700000.0,583.3333333333334
9665,other,2,814.0,2.0,1.0,275000.0,337.8378378378378
9666,other,2,1100.0,2.0,2.0,220000.0,200.0
9667,other,5,2400.0,5.0,2.0,2000000.0,833.3333333333334
9668,other,2,830.0,2.0,2.0,185000.0,222.89156626506025
9669,other,3,1590.0,3.0,0.0,600000.0,377.35849056603774
9670,other,4,3754.0,6.0,2.0,2150000.0,572.7224294086308
9671,other,2,1100.0,2.0,1.0,240000.0,218.1818181818182
9672,other,3,1230.0,2.0,2.0,267550.0,217.52032520325204
9673,other,3,1450.0,2.0,3.0,448000.0,308.9655172413793
9674,other,4,1200.0,4.0,1.0,1150000.0,958.3333333333334
9675,other,2,1367.0,2.0,2.0,310000.0,226.77395757132408
9678,other,2,1340.0,2.0,3.0,385000.0,287.3134328358209
9679,other,8,12000.0,9.0,1.0,9500000.0,791.6666666666666
9680,other,2,1135.0,2.0,2.0,164549.99999999997,144.97797356828193
9681,other,3,1745.0,3.0,2.0,385000.0,220.63037249283667
9682,other,3,1665.0,3.0,2.0,525000.0,315.31531531531533
9683,other,2,1220.0,2.0,2.0,243950.0,199.95901639344262
9684,other,4,2300.0,4.0,1.0,1000000.0,434.7826086956522
9685,other,2,1210.0,2.0,1.0,380000.0,314.0495867768595
9686,other,2,1100.0,2.0,1.0,230000.0,209.0909090909091
9687,other,3,1286.0,3.0,1.0,335000.0,260.49766718507
9688,other,2,1141.0,2.0,2.0,200000.0,175.28483786152498
9689,other,5,2250.0,5.0,1.0,1800000.0,800.0
9690,other,2,1140.0,2.0,3.0,225000.0,197.3684210526316
9691,other,2,1065.0,2.0,1.0,290000.0,272.30046948356807
9692,other,3,1082.0,2.0,0.0,210000.0,194.08502772643254
9693,other,2,1290.0,2.0,3.0,203150.0,157.48062015503876
9694,other,3,1636.0,3.0,2.0,485000.0,296.4547677261614
9695,other,4,3600.0,4.0,3.0,2250000.0,625.0
9697,other,3,1450.0,3.0,3.0,210000.0,144.82758620689654
9699,other,2,1120.0,2.0,2.0,200000.0,178.57142857142858
9700,other,3,1200.0,3.0,2.0,360000.0,300.0
9701,other,3,1500.0,2.0,0.0,325000.0,216.66666666666666
9702,other,6,3000.0,8.0,1.0,450000.0,150.0
9704,other,3,1350.0,2.0,2.0,1400000.0,1037.037037037037
9705,other,2,1100.0,2.0,2.0,235000.0,213.63636363636363
9706,other,2,1000.0,1.0,1.0,375000.0,375.0
9708,other,3,1388.0,3.0,3.0,349950.0,252.12536023054756
9709,other,2,1176.0,2.0,2.0,220000.0,187.0748299319728
9710,other,2,1170.0,2.0,2.0,430000.0,367.5213675213675
9711,other,4,4830.0,5.0,1.0,1950000.0,403.72670807453414
9712,other,2,850.0,2.0,1.0,375000.0,441.1764705882353
9713,other,2,1103.0,2.0,1.0,275000.0,249.32003626473255
9714,other,3,1600.0,3.0,1.0,320000.0,200.0
9715,other,2,1100.0,2.0,1.0,275000.0,250.0
9716,other,3,2065.0,3.0,2.0,650000.0,314.76997578692493
9717,other,2,1150.0,2.0,2.0,625000.0,543.4782608695652
9719,other,2,1250.0,2.0,1.0,295000.0,236.0
9720,other,2,1115.0,2.0,0.0,230000.0,206.2780269058296
9721,other,3,2550.0,4.0,2.0,1450000.0,568.6274509803922
9722,other,4,3080.0,2.0,1.0,1425000.0,462.6623376623377
9723,other,2,1130.0,2.0,1.0,260000.0,230.08849557522123
9724,other,4,3400.0,6.0,1.0,2100000.0,617.6470588235294
9726,other,1,450.0,1.0,1.0,125000.0,277.77777777777777
9727,other,2,1100.0,2.0,1.0,425000.0,386.3636363636364
9728,other,3,1550.0,3.0,2.0,1290000.0,832.258064516129
9729,other,2,966.0,2.0,1.0,245000.0,253.6231884057971
9731,other,5,4400.0,4.0,1.0,1750000.0,397.72727272727275
9733,other,3,1550.0,2.0,2.0,395000.0,254.83870967741936
9734,other,3,1540.0,2.0,2.0,350000.0,227.27272727272728
9736,other,2,1036.0,2.0,2.0,550000.0,530.8880308880309
9737,other,2,1070.0,2.0,2.0,194500.0,181.77570093457945
9738,other,2,1041.0,2.0,1.0,182200.0,175.0240153698367
9739,other,4,1376.0,4.0,1.0,780000.0,566.8604651162791
9740,other,3,1150.0,2.0,0.0,300000.0,260.8695652173913
9741,other,3,1508.0,3.0,1.0,375000.0,248.6737400530504
9742,other,2,1110.0,2.0,2.0,290000.0,261.26126126126127
9744,other,3,1950.0,3.0,2.0,450000.0,230.76923076923077
9745,other,2,1080.0,2.0,1.0,310000.0,287.037037037037
9746,other,2,999.0,2.0,1.0,218299.99999999997,218.51851851851848
9748,other,2,1180.0,2.0,2.0,200000.0,169.4915254237288
9749,other,2,2800.0,2.0,0.0,3250000.0,1160.7142857142858
9750,other,2,1127.0,2.0,2.0,275000.0,244.0106477373558
9751,other,3,1475.0,2.0,1.0,1000000.0,677.9661016949152
9752,other,3,1200.0,3.0,3.0,481250.0,401.0416666666667
9753,other,3,1250.0,2.0,2.0,325000.0,260.0
9754,other,4,2631.0,3.0,1.0,1000000.0,380.08361839604714
9755,other,2,830.0,2.0,1.0,300000.0,361.4457831325301
9756,other,2,1500.0,2.0,2.0,440000.0,293.3333333333333
9757,other,3,1518.0,3.0,2.0,380000.0,250.32938076416337
9758,other,3,1495.0,2.0,2.0,375000.0,250.83612040133778
9759,other,2,856.0,2.0,1.0,240000.0,280.3738317757009
9760,other,2,1143.0,2.0,1.0,310000.0,271.21609798775154
9761,other,2,1070.0,2.0,2.0,165750.0,154.90654205607476
9762,other,2,1117.0,2.0,1.0,550000.0,492.39033124440465
9763,other,1,600.0,1.0,1.0,215000.0,358.3333333333333
9764,other,4,7500.0,4.0,1.0,2125000.0,283.3333333333333
9765,other,2,925.0,2.0,2.0,240000.0,259.4594594594595
9766,other,2,1100.0,2.0,2.0,260000.0,236.36363636363637
9767,other,3,1200.0,3.0,0.0,350000.0,291.6666666666667
9768,other,4,2675.0,4.0,2.0,1450000.0,542.0560747663551
9769,other,2,1016.0,2.0,1.0,229500.0,225.88582677165354
9771,other,3,1800.0,3.0,2.0,440000.0,244.44444444444446
9772,other,2,1062.0,2.0,2.0,235000.0,221.28060263653484
9773,other,3,1477.0,2.0,2.0,400000.0,270.8192281651997
9774,other,4,3500.0,5.0,1.0,2250000.0,642.8571428571429
9775,other,9,42000.0,8.0,3.0,875000.0,20.833333333333332
9776,other,4,2080.0,4.0,2.0,2200000.0,1057.6923076923076
9777,other,3,1793.0,3.0,2.0,490000.0,273.2849972113776
9778,other,2,960.0,2.0,1.0,165000.0,171.875
9779,other,2,620.0,2.0,1.0,115000.0,185.48387096774192
9780,other,3,1400.0,3.0,2.0,175000.0,125.0
9781,other,2,1020.0,2.0,1.0,310000.0,303.921568627451
9782,other,4,3563.0,6.0,1.0,1550000.0,435.0266629245018
9783,other,2,1165.0,2.0,2.0,235000.0,201.7167381974249
9784,other,2,1100.0,2.0,2.0,217500.0,197.72727272727272
9785,other,4,3300.0,5.0,3.0,1590000.0,481.8181818181818
9786,other,3,1200.0,3.0,1.0,825000.0,687.5
9787,other,4,1440.0,4.0,0.0,440000.0,305.55555555555554
9789,other,3,2250.0,3.0,1.0,565000.0,251.11111111111111
9790,other,3,1250.0,3.0,2.0,215000.0,172.0
9791,other,3,1718.0,3.0,3.0,1115000.0,649.0104772991851
9792,other,4,1500.0,4.0,3.0,1200000.0,800.0
9793,other,3,1200.0,2.0,2.0,375000.0,312.5
9794,other,2,985.0,2.0,1.0,275000.0,279.18781725888323
9795,other,3,1700.0,2.0,2.0,342500.0,201.47058823529412
9796,other,5,2000.0,4.0,1.0,495000.0,247.5
9797,other,3,1643.0,3.0,2.0,375000.0,228.2410225197809
9798,other,3,1740.0,3.0,2.0,275000.0,158.04597701149424
9799,other,3,4400.0,3.0,1.0,4505000.0,1023.8636363636364
9800,other,2,1030.0,2.0,2.0,400000.0,388.3495145631068
9801,other,3,1852.0,2.0,1.0,475000.0,256.4794816414687
9802,other,2,1150.0,2.0,2.0,345000.0,300.0
9804,other,4,2600.0,3.0,1.0,475000.0,182.69230769230768
9805,other,3,1350.0,2.0,3.0,340000.0,251.85185185185185
9806,other,3,1500.0,2.0,1.0,450000.0,300.0
9807,other,2,900.0,2.0,0.0,275000.0,305.55555555555554
9808,other,2,850.0,2.0,0.0,175000.0,205.88235294117646
9809,other,2,600.0,4.0,1.0,550000.0,916.6666666666666
9810,other,2,1250.0,2.0,1.0,300000.0,240.0
9811,other,2,970.0,2.0,2.0,175000.0,180.41237113402062
9812,other,2,1148.0,2.0,1.0,295000.0,256.9686411149826
9813,other,4,1750.0,2.0,1.0,1125000.0,642.8571428571429
9814,other,3,1350.0,3.0,1.0,300000.0,222.22222222222223
9815,other,2,1100.0,2.0,1.0,390000.0,354.54545454545456
9816,other,2,1180.0,2.0,2.0,370000.0,313.5593220338983
9817,other,3,4510.0,4.0,3.0,1000000.0,221.72949002217294
9818,other,3,1540.0,3.0,2.0,425000.0,275.97402597402595
9819,other,3,1033.0,2.0,2.0,157500.0,152.46853823814135
9820,other,3,1800.0,3.0,0.0,1150000.0,638.8888888888889
9821,other,2,1200.0,2.0,2.0,185000.0,154.16666666666666
9823,other,3,2000.0,3.0,2.0,600000.0,300.0
9824,other,3,2000.0,3.0,1.0,725000.0,362.5
9825,other,1,500.0,1.0,1.0,75000.0,150.0
9826,other,2,850.0,2.0,1.0,210000.0,247.05882352941177
9827,other,2,1165.0,2.0,1.0,168200.0,144.37768240343348
9829,other,4,2230.0,4.0,1.0,650000.0,291.47982062780267
9830,other,4,2200.0,5.0,1.0,500000.0,227.27272727272728
9831,other,3,1519.0,3.0,2.0,336150.0,221.29690585911783
9832,other,3,2777.29,5.0,2.0,3250000.0,1170.2054880837075
9833,other,4,3160.0,4.0,3.0,1030000.0,325.9493670886076
9834,other,4,4920.0,5.0,2.0,5750000.0,1168.69918699187
9835,other,2,922.0,2.0,1.0,350000.0,379.60954446854663
9836,other,2,850.0,2.0,1.0,360000.0,423.52941176470586
9838,other,2,1200.0,1.0,0.0,325000.0,270.8333333333333
9840,other,3,1442.0,3.0,2.0,281200.0,195.00693481276005
9841,other,2,1233.0,2.0,3.0,500000.0,405.51500405515003
9842,other,3,1840.0,3.0,3.0,425000.0,230.97826086956522
9843,other,2,1100.0,2.0,2.0,285000.0,259.09090909090907
9844,other,2,1040.0,2.0,1.0,233950.0,224.95192307692307
9845,other,2,1200.0,2.0,0.0,265000.0,220.83333333333334
9846,other,4,2050.0,3.0,1.0,500000.0,243.90243902439025
9847,other,2,800.0,2.0,2.0,150000.0,187.5
9848,other,2,1125.0,2.0,2.0,180000.0,160.0
9850,other,3,1936.0,3.0,0.0,550000.0,284.09090909090907
9852,other,3,1652.5,3.0,2.0,450000.0,272.31467473524964
9854,other,3,2159.0,3.0,2.0,550000.0,254.74756831866605
9858,other,3,2400.0,2.0,0.0,2400000.0,1000.0
9860,other,3,1500.0,3.0,2.0,690000.0,460.0
9861,other,2,700.0,2.0,0.0,215000.0,307.14285714285717
9862,other,3,1750.0,3.0,3.0,850000.0,485.7142857142857
9863,other,3,1365.0,3.0,0.0,495000.0,362.6373626373626
9865,other,6,1800.0,3.0,1.0,525000.0,291.6666666666667
